_id,STATION_ID,ABBREVIATION,DATETIME,VALUE
1741887,DAUGAVGR,HWDAV,2026-03-14T13:00:00,163
1741909,DAUGAVGR,HWDMX,2026-03-14T13:00:00,168
1741936,DAUGAVGR,HWNDS,2026-03-14T13:00:00,4.9
1742006,DAUGAVGR,HPRAB,2026-03-14T13:00:00,0
1742031,DAUGAVGR,HPRSL,2026-03-14T13:00:00,1008.2
1742057,DAUGAVGR,HRLH,2026-03-14T13:00:00,47
1742080,DAUGAVGR,HATMN,2026-03-14T13:00:00,14.2
1742115,DAUGAVGR,HATMX,2026-03-14T13:00:00,15
1742144,DAUGAVGR,HWNDS,2026-03-14T14:00:00,4.9
1742188,DAUGAVGR,HWDAV,2026-03-14T14:00:00,161
1742187,DAUGAVGR,HTDRY,2026-03-14T14:00:00,14.8
1742159,DAUGAVGR,HWSMX,2026-03-14T14:00:00,11.1
1742215,DAUGAVGR,HWDMX,2026-03-14T14:00:00,174
1742263,DAUGAVGR,HSNOW,2026-03-14T14:00:00,0
1742403,DAUGAVGR,HATMN,2026-03-14T14:00:00,14.7
1742430,DAUGAVGR,HATMX,2026-03-14T14:00:00,15
1742336,DAUGAVGR,HPRAB,2026-03-14T14:00:00,0
1742364,DAUGAVGR,HRLH,2026-03-14T14:00:00,47
1742338,DAUGAVGR,HPRSL,2026-03-14T14:00:00,1008.1
1742453,DAUGAVGR,HWNDS,2026-03-14T15:00:00,4.9
1742497,DAUGAVGR,HWDAV,2026-03-14T15:00:00,165
1742463,DAUGAVGR,HWSMX,2026-03-14T15:00:00,11.5
1742573,DAUGAVGR,HSNOW,2026-03-14T15:00:00,0
1742596,DAUGAVGR,HTDRY,2026-03-14T15:00:00,14.77
1742619,DAUGAVGR,HPRAB,2026-03-14T15:00:00,0
1742671,DAUGAVGR,HRLH,2026-03-14T15:00:00,46
1742670,DAUGAVGR,HPRSL,2026-03-14T15:00:00,1008.1
1742722,DAUGAVGR,HATMX,2026-03-14T15:00:00,14.9
1742693,DAUGAVGR,HATMN,2026-03-14T15:00:00,14.6
1742522,DAUGAVGR,HWDMX,2026-03-14T15:00:00,168
1742769,DAUGAVGR,HWSMX,2026-03-14T16:00:00,12.7
1742802,DAUGAVGR,HWDAV,2026-03-14T16:00:00,159
1742830,DAUGAVGR,HWDMX,2026-03-14T16:00:00,163
1742857,DAUGAVGR,HWNDS,2026-03-14T16:00:00,3.8
1742871,DAUGAVGR,HRLH,2026-03-14T16:00:00,45
1742926,DAUGAVGR,HPRAB,2026-03-14T16:00:00,0
1743038,DAUGAVGR,HATMX,2026-03-14T16:00:00,14.7
1743000,DAUGAVGR,HATMN,2026-03-14T16:00:00,13.6
1742952,DAUGAVGR,HPRSL,2026-03-14T16:00:00,1008.1
1742877,DAUGAVGR,HSNOW,2026-03-14T16:00:00,0
1742903,DAUGAVGR,HTDRY,2026-03-14T16:00:00,14.22
1743136,DAUGAVGR,HWDMX,2026-03-14T17:00:00,148
1743261,DAUGAVGR,HPRSL,2026-03-14T17:00:00,1008.3
1743163,DAUGAVGR,HWNDS,2026-03-14T17:00:00,3.1
1743210,DAUGAVGR,HTDRY,2026-03-14T17:00:00,13.22
1743233,DAUGAVGR,HPRAB,2026-03-14T17:00:00,0
1743334,DAUGAVGR,HATMX,2026-03-14T17:00:00,13.8
1743322,DAUGAVGR,HATMN,2026-03-14T17:00:00,12.7
1743184,DAUGAVGR,HSNOW,2026-03-14T17:00:00,0
1743075,DAUGAVGR,HWSMX,2026-03-14T17:00:00,7
1743109,DAUGAVGR,HWDAV,2026-03-14T17:00:00,150
1743285,DAUGAVGR,HRLH,2026-03-14T17:00:00,44
1743639,DAUGAVGR,HATMN,2026-03-14T18:00:00,12.2
1743383,DAUGAVGR,HWSMX,2026-03-14T18:00:00,8
1743417,DAUGAVGR,HWDAV,2026-03-14T18:00:00,152
1743443,DAUGAVGR,HWDMX,2026-03-14T18:00:00,155
1743472,DAUGAVGR,HWNDS,2026-03-14T18:00:00,3.7
1743480,DAUGAVGR,HRLH,2026-03-14T18:00:00,44
1743492,DAUGAVGR,HSNOW,2026-03-14T18:00:00,0
1743519,DAUGAVGR,HTDRY,2026-03-14T18:00:00,12.53
1743552,DAUGAVGR,HPRAB,2026-03-14T18:00:00,0
1743567,DAUGAVGR,HPRSL,2026-03-14T18:00:00,1008.8
1743641,DAUGAVGR,HATMX,2026-03-14T18:00:00,12.9
1743689,DAUGAVGR,HWSMX,2026-03-14T19:00:00,10.5
1743723,DAUGAVGR,HWDAV,2026-03-14T19:00:00,158
1743760,DAUGAVGR,HWDMX,2026-03-14T19:00:00,157
1743817,DAUGAVGR,HSNOW,2026-03-14T19:00:00,0
1743824,DAUGAVGR,HTDRY,2026-03-14T19:00:00,12.17
1743872,DAUGAVGR,HPRAB,2026-03-14T19:00:00,0
1743666,DAUGAVGR,HWNDS,2026-03-14T19:00:00,4.3
1743874,DAUGAVGR,HPRSL,2026-03-14T19:00:00,1009.4
1743902,DAUGAVGR,HRLH,2026-03-14T19:00:00,40
1743921,DAUGAVGR,HATMN,2026-03-14T19:00:00,11.9
1743948,DAUGAVGR,HATMX,2026-03-14T19:00:00,12.4
1744210,DAUGAVGR,HRLH,2026-03-14T20:00:00,39
1743996,DAUGAVGR,HWSMX,2026-03-14T20:00:00,9.6
1744041,DAUGAVGR,HWDAV,2026-03-14T20:00:00,161
1744057,DAUGAVGR,HWDMX,2026-03-14T20:00:00,166
1744084,DAUGAVGR,HWNDS,2026-03-14T20:00:00,4.4
1744119,DAUGAVGR,HSNOW,2026-03-14T20:00:00,0
1744132,DAUGAVGR,HTDRY,2026-03-14T20:00:00,11.77
1744154,DAUGAVGR,HPRAB,2026-03-14T20:00:00,0
1744201,DAUGAVGR,HPRSL,2026-03-14T20:00:00,1009.8
1744237,DAUGAVGR,HATMN,2026-03-14T20:00:00,11.3
1744255,DAUGAVGR,HATMX,2026-03-14T20:00:00,12.3
1744461,DAUGAVGR,HPRAB,2026-03-14T21:00:00,0
1744317,DAUGAVGR,HWSMX,2026-03-14T21:00:00,9.4
1744336,DAUGAVGR,HTDRY,2026-03-14T21:00:00,11.1
1744353,DAUGAVGR,HWDAV,2026-03-14T21:00:00,163
1744377,DAUGAVGR,HWDMX,2026-03-14T21:00:00,157
1744392,DAUGAVGR,HWNDS,2026-03-14T21:00:00,4.4
1744412,DAUGAVGR,HSNOW,2026-03-14T21:00:00,0
1744488,DAUGAVGR,HPRSL,2026-03-14T21:00:00,1010.1
1744519,DAUGAVGR,HRLH,2026-03-14T21:00:00,41
1744537,DAUGAVGR,HATMN,2026-03-14T21:00:00,10.8
1744585,DAUGAVGR,HATMX,2026-03-14T21:00:00,11.5
1744869,DAUGAVGR,HATMX,2026-03-14T22:00:00,11
1744820,DAUGAVGR,HRLH,2026-03-14T22:00:00,41
1744621,DAUGAVGR,HWSMX,2026-03-14T22:00:00,9.4
1744665,DAUGAVGR,HWDAV,2026-03-14T22:00:00,164
1744684,DAUGAVGR,HWDMX,2026-03-14T22:00:00,170
1744699,DAUGAVGR,HWNDS,2026-03-14T22:00:00,4.3
1744719,DAUGAVGR,HSNOW,2026-03-14T22:00:00,0
1744842,DAUGAVGR,HATMN,2026-03-14T22:00:00,10
1744745,DAUGAVGR,HTDRY,2026-03-14T22:00:00,10.53
1744780,DAUGAVGR,HPRAB,2026-03-14T22:00:00,0
1744818,DAUGAVGR,HPRSL,2026-03-14T22:00:00,1010.5
1744919,DAUGAVGR,HWSMX,2026-03-14T23:00:00,10.3
1744902,DAUGAVGR,HWNDS,2026-03-14T23:00:00,4.6
1745075,DAUGAVGR,HPRAB,2026-03-14T23:00:00,0
1745066,DAUGAVGR,HTDRY,2026-03-14T23:00:00,10.03
1745028,DAUGAVGR,HSNOW,2026-03-14T23:00:00,0
1744986,DAUGAVGR,HWDMX,2026-03-14T23:00:00,162
1744951,DAUGAVGR,HWDAV,2026-03-14T23:00:00,164
1745110,DAUGAVGR,HPRSL,2026-03-14T23:00:00,1010.9
1745127,DAUGAVGR,HRLH,2026-03-14T23:00:00,41
1745151,DAUGAVGR,HATMN,2026-03-14T23:00:00,9.5
1745176,DAUGAVGR,HATMX,2026-03-14T23:00:00,10.3
1745203,DAUGAVGR,HWNDS,2026-03-15T00:00:00,4.6
1745244,DAUGAVGR,HWSMX,2026-03-15T00:00:00,9.8
1745258,DAUGAVGR,HWDAV,2026-03-15T00:00:00,166
1745285,DAUGAVGR,HWDMX,2026-03-15T00:00:00,158
1745331,DAUGAVGR,HRLH,2026-03-15T00:00:00,42
1745333,DAUGAVGR,HSNOW,2026-03-15T00:00:00,0
1745374,DAUGAVGR,HTDRY,2026-03-15T00:00:00,9.42
1745382,DAUGAVGR,HPRAB,2026-03-15T00:00:00,0
1745425,DAUGAVGR,HPRSL,2026-03-15T00:00:00,1011
1745456,DAUGAVGR,HATMN,2026-03-15T00:00:00,9
1745505,DAUGAVGR,HATMX,2026-03-15T00:00:00,9.8
1745520,DAUGAVGR,HWNDS,2026-03-15T01:00:00,5.3
1745532,DAUGAVGR,HWSMX,2026-03-15T01:00:00,10.6
1745588,DAUGAVGR,HWDAV,2026-03-15T01:00:00,165
1745593,DAUGAVGR,HWDMX,2026-03-15T01:00:00,171
1745640,DAUGAVGR,HSNOW,2026-03-15T01:00:00,0
1745676,DAUGAVGR,HTDRY,2026-03-15T01:00:00,8.9
1745703,DAUGAVGR,HPRAB,2026-03-15T01:00:00,0
1745715,DAUGAVGR,HPRSL,2026-03-15T01:00:00,1011.1
1745741,DAUGAVGR,HRLH,2026-03-15T01:00:00,43
1745763,DAUGAVGR,HATMN,2026-03-15T01:00:00,8.7
1745790,DAUGAVGR,HATMX,2026-03-15T01:00:00,9.2
1745855,DAUGAVGR,HWSMX,2026-03-15T02:00:00,9.3
1745873,DAUGAVGR,HWDAV,2026-03-15T02:00:00,164
1745900,DAUGAVGR,HWDMX,2026-03-15T02:00:00,170
1745926,DAUGAVGR,HWNDS,2026-03-15T02:00:00,5
1745963,DAUGAVGR,HSNOW,2026-03-15T02:00:00,0
1745974,DAUGAVGR,HTDRY,2026-03-15T02:00:00,8.37
1745996,DAUGAVGR,HPRAB,2026-03-15T02:00:00,0
1746024,DAUGAVGR,HPRSL,2026-03-15T02:00:00,1011.2
1746048,DAUGAVGR,HRLH,2026-03-15T02:00:00,45
1746095,DAUGAVGR,HATMN,2026-03-15T02:00:00,8
1746098,DAUGAVGR,HATMX,2026-03-15T02:00:00,8.8
1746356,DAUGAVGR,HRLH,2026-03-15T03:00:00,50
1746354,DAUGAVGR,HPRSL,2026-03-15T03:00:00,1011.4
1746179,DAUGAVGR,HWDAV,2026-03-15T03:00:00,157
1746146,DAUGAVGR,HWSMX,2026-03-15T03:00:00,10.1
1746280,DAUGAVGR,HTDRY,2026-03-15T03:00:00,7.55
1746304,DAUGAVGR,HPRAB,2026-03-15T03:00:00,0
1746235,DAUGAVGR,HWNDS,2026-03-15T03:00:00,4.3
1746208,DAUGAVGR,HWDMX,2026-03-15T03:00:00,157
1746300,DAUGAVGR,HATMX,2026-03-15T03:00:00,8
1746377,DAUGAVGR,HATMN,2026-03-15T03:00:00,7
1746254,DAUGAVGR,HSNOW,2026-03-15T03:00:00,0
1746451,DAUGAVGR,HWNDS,2026-03-15T04:00:00,4.1
1746454,DAUGAVGR,HWSMX,2026-03-15T04:00:00,9
1746513,DAUGAVGR,HWDMX,2026-03-15T04:00:00,155
1746662,DAUGAVGR,HRLH,2026-03-15T04:00:00,54
1746487,DAUGAVGR,HWDAV,2026-03-15T04:00:00,154
1746561,DAUGAVGR,HSNOW,2026-03-15T04:00:00,0
1746600,DAUGAVGR,HTDRY,2026-03-15T04:00:00,6.77
1746610,DAUGAVGR,HPRAB,2026-03-15T04:00:00,0
1746637,DAUGAVGR,HPRSL,2026-03-15T04:00:00,1011.6
1746684,DAUGAVGR,HATMN,2026-03-15T04:00:00,6.4
1746724,DAUGAVGR,HATMX,2026-03-15T04:00:00,7.1
1746894,DAUGAVGR,HTDRY,2026-03-15T05:00:00,6.08
1746869,DAUGAVGR,HSNOW,2026-03-15T05:00:00,0
1746848,DAUGAVGR,HWNDS,2026-03-15T05:00:00,3.7
1746820,DAUGAVGR,HWDMX,2026-03-15T05:00:00,163
1746817,DAUGAVGR,HWDAV,2026-03-15T05:00:00,151
1747026,DAUGAVGR,HATMX,2026-03-15T05:00:00,6.5
1746969,DAUGAVGR,HRLH,2026-03-15T05:00:00,59
1746943,DAUGAVGR,HPRSL,2026-03-15T05:00:00,1011.7
1746917,DAUGAVGR,HPRAB,2026-03-15T05:00:00,0
1746759,DAUGAVGR,HWSMX,2026-03-15T05:00:00,7.8
1747004,DAUGAVGR,HATMN,2026-03-15T05:00:00,5.6
1747127,DAUGAVGR,HWDMX,2026-03-15T06:00:00,153
1747240,DAUGAVGR,HPRAB,2026-03-15T06:00:00,0
1747154,DAUGAVGR,HWNDS,2026-03-15T06:00:00,3.9
1747176,DAUGAVGR,HSNOW,2026-03-15T06:00:00,0
1747203,DAUGAVGR,HTDRY,2026-03-15T06:00:00,5.72
1747101,DAUGAVGR,HWDAV,2026-03-15T06:00:00,154
1747067,DAUGAVGR,HWSMX,2026-03-15T06:00:00,8.2
1747317,DAUGAVGR,HATMN,2026-03-15T06:00:00,5.5
1747250,DAUGAVGR,HPRSL,2026-03-15T06:00:00,1011.7
1747326,DAUGAVGR,HATMX,2026-03-15T06:00:00,5.8
1747277,DAUGAVGR,HRLH,2026-03-15T06:00:00,62
1747555,DAUGAVGR,HPRAB,2026-03-15T07:00:00,0
1747585,DAUGAVGR,HRLH,2026-03-15T07:00:00,62
1747605,DAUGAVGR,HATMN,2026-03-15T07:00:00,5.8
1747633,DAUGAVGR,HATMX,2026-03-15T07:00:00,6.8
1747359,DAUGAVGR,HWNDS,2026-03-15T07:00:00,4.7
1747373,DAUGAVGR,HWSMX,2026-03-15T07:00:00,10.2
1747405,DAUGAVGR,HTDRY,2026-03-15T07:00:00,6.18
1747421,DAUGAVGR,HWDAV,2026-03-15T07:00:00,159
1747450,DAUGAVGR,HWDMX,2026-03-15T07:00:00,162
1747507,DAUGAVGR,HSNOW,2026-03-15T07:00:00,0
1747567,DAUGAVGR,HPRSL,2026-03-15T07:00:00,1011.7
1747940,DAUGAVGR,HATMX,2026-03-15T08:00:00,7.8
1747864,DAUGAVGR,HPRSL,2026-03-15T08:00:00,1011.7
1747860,DAUGAVGR,HPRAB,2026-03-15T08:00:00,0
1747826,DAUGAVGR,HTDRY,2026-03-15T08:00:00,7.33
1747789,DAUGAVGR,HSNOW,2026-03-15T08:00:00,0
1747741,DAUGAVGR,HWDMX,2026-03-15T08:00:00,169
1747714,DAUGAVGR,HWDAV,2026-03-15T08:00:00,169
1747697,DAUGAVGR,HWSMX,2026-03-15T08:00:00,12.9
1747925,DAUGAVGR,HATMN,2026-03-15T08:00:00,6.8
1747768,DAUGAVGR,HWNDS,2026-03-15T08:00:00,6.4
1747773,DAUGAVGR,HRLH,2026-03-15T08:00:00,61
1748014,DAUGAVGR,HTDRY,2026-03-15T09:00:00,8.07
1747987,DAUGAVGR,HWSMX,2026-03-15T09:00:00,14.6
1747981,DAUGAVGR,HWNDS,2026-03-15T09:00:00,7.6
1748051,DAUGAVGR,HWDMX,2026-03-15T09:00:00,163
1748030,DAUGAVGR,HWDAV,2026-03-15T09:00:00,170
1748171,DAUGAVGR,HPRSL,2026-03-15T09:00:00,1011.6
1748159,DAUGAVGR,HPRAB,2026-03-15T09:00:00,0
1748246,DAUGAVGR,HATMX,2026-03-15T09:00:00,8.6
1748091,DAUGAVGR,HRLH,2026-03-15T09:00:00,59
1748096,DAUGAVGR,HSNOW,2026-03-15T09:00:00,0
1748231,DAUGAVGR,HATMN,2026-03-15T09:00:00,7.7
1748371,DAUGAVGR,HWDMX,2026-03-15T10:00:00,173
1748553,DAUGAVGR,HATMX,2026-03-15T10:00:00,10.1
1748301,DAUGAVGR,HWSMX,2026-03-15T10:00:00,13
1748329,DAUGAVGR,HWDAV,2026-03-15T10:00:00,167
1748526,DAUGAVGR,HATMN,2026-03-15T10:00:00,8.4
1748511,DAUGAVGR,HRLH,2026-03-15T10:00:00,57
1748499,DAUGAVGR,HPRSL,2026-03-15T10:00:00,1011.5
1748452,DAUGAVGR,HPRAB,2026-03-15T10:00:00,0
1748431,DAUGAVGR,HTDRY,2026-03-15T10:00:00,9.27
1748404,DAUGAVGR,HSNOW,2026-03-15T10:00:00,0
1748381,DAUGAVGR,HWNDS,2026-03-15T10:00:00,6.1
1748636,DAUGAVGR,HWDAV,2026-03-15T11:00:00,165
1748596,DAUGAVGR,HWNDS,2026-03-15T11:00:00,5.6
1748601,DAUGAVGR,HWSMX,2026-03-15T11:00:00,11.7
1748662,DAUGAVGR,HWDMX,2026-03-15T11:00:00,169
1748704,DAUGAVGR,HRLH,2026-03-15T11:00:00,54
1748710,DAUGAVGR,HSNOW,2026-03-15T11:00:00,0
1748736,DAUGAVGR,HTDRY,2026-03-15T11:00:00,10.55
1748785,DAUGAVGR,HPRSL,2026-03-15T11:00:00,1011.4
1748834,DAUGAVGR,HATMN,2026-03-15T11:00:00,9.7
1748880,DAUGAVGR,HATMX,2026-03-15T11:00:00,11.4
1748759,DAUGAVGR,HPRAB,2026-03-15T11:00:00,0
1749046,DAUGAVGR,HSNOW,2026-03-15T12:00:00,0
1749012,DAUGAVGR,HRLH,2026-03-15T12:00:00,51
1748989,DAUGAVGR,HPRSL,2026-03-15T12:00:00,1011.2
1748951,DAUGAVGR,HPRAB,2026-03-15T12:00:00,0
1748924,DAUGAVGR,HATMX,2026-03-15T12:00:00,12.2
1748919,DAUGAVGR,HATMN,2026-03-15T12:00:00,11
1749170,DAUGAVGR,HWSMX,2026-03-15T12:00:00,11.4
1749140,DAUGAVGR,HWNDS,2026-03-15T12:00:00,5.7
1749126,DAUGAVGR,HWDMX,2026-03-15T12:00:00,170
1749098,DAUGAVGR,HWDAV,2026-03-15T12:00:00,164
1749076,DAUGAVGR,HTDRY,2026-03-15T12:00:00,11.45
1749325,DAUGAVGR,HSNOW,2026-03-15T13:00:00,0
1749304,DAUGAVGR,HWNDS,2026-03-15T13:00:00,6.4
1749293,DAUGAVGR,HWDMX,2026-03-15T13:00:00,167
1749449,DAUGAVGR,HATMN,2026-03-15T13:00:00,11.9
1749425,DAUGAVGR,HRLH,2026-03-15T13:00:00,49
1749217,DAUGAVGR,HWSMX,2026-03-15T13:00:00,13.1
1749270,DAUGAVGR,HWDAV,2026-03-15T13:00:00,169
1749399,DAUGAVGR,HPRSL,2026-03-15T13:00:00,1011
1749374,DAUGAVGR,HPRAB,2026-03-15T13:00:00,0
1749371,DAUGAVGR,HATMX,2026-03-15T13:00:00,12.6
1749351,DAUGAVGR,HTDRY,2026-03-15T13:00:00,12.18
1749647,DAUGAVGR,HSNOW,2026-03-15T14:00:00,0
1749543,DAUGAVGR,HWSMX,2026-03-15T14:00:00,14.1
1749556,DAUGAVGR,HWDAV,2026-03-15T14:00:00,172
1749583,DAUGAVGR,HWDMX,2026-03-15T14:00:00,176
1749610,DAUGAVGR,HWNDS,2026-03-15T14:00:00,7.4
1749614,DAUGAVGR,HRLH,2026-03-15T14:00:00,51
1749781,DAUGAVGR,HATMX,2026-03-15T14:00:00,12.6
1749657,DAUGAVGR,HTDRY,2026-03-15T14:00:00,12.17
1749680,DAUGAVGR,HPRAB,2026-03-15T14:00:00,0
1749706,DAUGAVGR,HPRSL,2026-03-15T14:00:00,1010.9
1749754,DAUGAVGR,HATMN,2026-03-15T14:00:00,11.9
1749831,DAUGAVGR,HWSMX,2026-03-15T15:00:00,12
1749922,DAUGAVGR,HRLH,2026-03-15T15:00:00,51
1749956,DAUGAVGR,HSNOW,2026-03-15T15:00:00,0
1750090,DAUGAVGR,HATMX,2026-03-15T15:00:00,12.5
1749964,DAUGAVGR,HTDRY,2026-03-15T15:00:00,12.32
1750002,DAUGAVGR,HPRAB,2026-03-15T15:00:00,0
1750016,DAUGAVGR,HPRSL,2026-03-15T15:00:00,1010.9
1750063,DAUGAVGR,HATMN,2026-03-15T15:00:00,12.1
1749875,DAUGAVGR,HWDAV,2026-03-15T15:00:00,178
1749890,DAUGAVGR,HWDMX,2026-03-15T15:00:00,195
1749917,DAUGAVGR,HWNDS,2026-03-15T15:00:00,7
1750198,DAUGAVGR,HWDMX,2026-03-15T16:00:00,189
1750286,DAUGAVGR,HTDRY,2026-03-15T16:00:00,12
1750310,DAUGAVGR,HPRAB,2026-03-15T16:00:00,0
1750320,DAUGAVGR,HPRSL,2026-03-15T16:00:00,1011.3
1750346,DAUGAVGR,HRLH,2026-03-15T16:00:00,52
1750382,DAUGAVGR,HATMN,2026-03-15T16:00:00,11.7
1750396,DAUGAVGR,HATMX,2026-03-15T16:00:00,12.2
1750137,DAUGAVGR,HWSMX,2026-03-15T16:00:00,11.2
1750245,DAUGAVGR,HSNOW,2026-03-15T16:00:00,0
1750225,DAUGAVGR,HWNDS,2026-03-15T16:00:00,6.4
1750170,DAUGAVGR,HWDAV,2026-03-15T16:00:00,183
1750504,DAUGAVGR,HWDMX,2026-03-15T17:00:00,186
1750552,DAUGAVGR,HSNOW,2026-03-15T17:00:00,0
1750578,DAUGAVGR,HTDRY,2026-03-15T17:00:00,11.65
1750602,DAUGAVGR,HPRAB,2026-03-15T17:00:00,0
1750645,DAUGAVGR,HPRSL,2026-03-15T17:00:00,1011.7
1750654,DAUGAVGR,HRLH,2026-03-15T17:00:00,55
1750676,DAUGAVGR,HATMN,2026-03-15T17:00:00,11.4
1750710,DAUGAVGR,HATMX,2026-03-15T17:00:00,11.9
1750453,DAUGAVGR,HWSMX,2026-03-15T17:00:00,8.5
1750477,DAUGAVGR,HWDAV,2026-03-15T17:00:00,176
1750531,DAUGAVGR,HWNDS,2026-03-15T17:00:00,4.5
1750885,DAUGAVGR,HTDRY,2026-03-15T18:00:00,11.33
1750763,DAUGAVGR,HWSMX,2026-03-15T18:00:00,7.3
1750785,DAUGAVGR,HWDAV,2026-03-15T18:00:00,174
1750811,DAUGAVGR,HWDMX,2026-03-15T18:00:00,176
1750840,DAUGAVGR,HWNDS,2026-03-15T18:00:00,3.6
1750859,DAUGAVGR,HSNOW,2026-03-15T18:00:00,0
1750908,DAUGAVGR,HPRAB,2026-03-15T18:00:00,0
1750935,DAUGAVGR,HPRSL,2026-03-15T18:00:00,1011.8
1750961,DAUGAVGR,HRLH,2026-03-15T18:00:00,56
1750982,DAUGAVGR,HATMN,2026-03-15T18:00:00,11.1
1751009,DAUGAVGR,HATMX,2026-03-15T18:00:00,11.6
1751215,DAUGAVGR,HPRAB,2026-03-15T19:00:00,0
1751205,DAUGAVGR,HTDRY,2026-03-15T19:00:00,11.15
1751270,DAUGAVGR,HRLH,2026-03-15T19:00:00,57
1751166,DAUGAVGR,HSNOW,2026-03-15T19:00:00,0
1751144,DAUGAVGR,HWDMX,2026-03-15T19:00:00,189
1751091,DAUGAVGR,HWDAV,2026-03-15T19:00:00,182
1751057,DAUGAVGR,HWSMX,2026-03-15T19:00:00,8.1
1751050,DAUGAVGR,HWNDS,2026-03-15T19:00:00,4.3
1751316,DAUGAVGR,HATMX,2026-03-15T19:00:00,11.4
1751289,DAUGAVGR,HATMN,2026-03-15T19:00:00,10.8
1751252,DAUGAVGR,HPRSL,2026-03-15T19:00:00,1012.1
1751623,DAUGAVGR,HATMX,2026-03-15T20:00:00,11
1751364,DAUGAVGR,HWSMX,2026-03-15T20:00:00,8.1
1751398,DAUGAVGR,HWDAV,2026-03-15T20:00:00,219
1751425,DAUGAVGR,HWDMX,2026-03-15T20:00:00,191
1751452,DAUGAVGR,HWNDS,2026-03-15T20:00:00,3.7
1751466,DAUGAVGR,HRLH,2026-03-15T20:00:00,77
1751473,DAUGAVGR,HSNOW,2026-03-15T20:00:00,0
1751500,DAUGAVGR,HTDRY,2026-03-15T20:00:00,6.55
1751522,DAUGAVGR,HPRAB,2026-03-15T20:00:00,0
1751549,DAUGAVGR,HPRSL,2026-03-15T20:00:00,1012.8
1751621,DAUGAVGR,HATMN,2026-03-15T20:00:00,5.1
1751661,DAUGAVGR,HWNDS,2026-03-15T21:00:00,4.7
1751921,DAUGAVGR,HATMN,2026-03-15T21:00:00,4.5
1751868,DAUGAVGR,HPRSL,2026-03-15T21:00:00,1013.5
1751829,DAUGAVGR,HPRAB,2026-03-15T21:00:00,0.2
1751827,DAUGAVGR,HATMX,2026-03-15T21:00:00,6.1
1751806,DAUGAVGR,HTDRY,2026-03-15T21:00:00,5.23
1751780,DAUGAVGR,HSNOW,2026-03-15T21:00:00,0
1751775,DAUGAVGR,HRLH,2026-03-15T21:00:00,86
1751732,DAUGAVGR,HWDMX,2026-03-15T21:00:00,253
1751705,DAUGAVGR,HWDAV,2026-03-15T21:00:00,238
1751678,DAUGAVGR,HWSMX,2026-03-15T21:00:00,6.8
1752188,DAUGAVGR,HRLH,2026-03-15T22:00:00,96
1752166,DAUGAVGR,HPRSL,2026-03-15T22:00:00,1014.4
1752210,DAUGAVGR,HATMN,2026-03-15T22:00:00,2
1752238,DAUGAVGR,HATMX,2026-03-15T22:00:00,4.6
1752136,DAUGAVGR,HPRAB,2026-03-15T22:00:00,0.4
1752113,DAUGAVGR,HTDRY,2026-03-15T22:00:00,2.62
1752087,DAUGAVGR,HSNOW,2026-03-15T22:00:00,0
1752067,DAUGAVGR,HWNDS,2026-03-15T22:00:00,4.4
1752039,DAUGAVGR,HWDMX,2026-03-15T22:00:00,296
1752012,DAUGAVGR,HWDAV,2026-03-15T22:00:00,6
1751978,DAUGAVGR,HWSMX,2026-03-15T22:00:00,6.4
1752329,DAUGAVGR,HWDAV,2026-03-15T23:00:00,10
1752287,DAUGAVGR,HWSMX,2026-03-15T23:00:00,3.9
1752370,DAUGAVGR,HWDMX,2026-03-15T23:00:00,16
1752373,DAUGAVGR,HWNDS,2026-03-15T23:00:00,2.9
1752396,DAUGAVGR,HSNOW,2026-03-15T23:00:00,0
1752429,DAUGAVGR,HTDRY,2026-03-15T23:00:00,1.8
1752443,DAUGAVGR,HPRAB,2026-03-15T23:00:00,0.4
1752494,DAUGAVGR,HPRSL,2026-03-15T23:00:00,1014.8
1752495,DAUGAVGR,HRLH,2026-03-15T23:00:00,98
1752519,DAUGAVGR,HATMN,2026-03-15T23:00:00,1.6
1752557,DAUGAVGR,HATMX,2026-03-15T23:00:00,2
1752803,DAUGAVGR,HRLH,2026-03-16T00:00:00,99
1752587,DAUGAVGR,HWNDS,2026-03-16T00:00:00,1.6
1752592,DAUGAVGR,HWSMX,2026-03-16T00:00:00,2.8
1752626,DAUGAVGR,HWDAV,2026-03-16T00:00:00,332
1752662,DAUGAVGR,HWDMX,2026-03-16T00:00:00,351
1752710,DAUGAVGR,HSNOW,2026-03-16T00:00:00,0
1752727,DAUGAVGR,HTDRY,2026-03-16T00:00:00,1.55
1752760,DAUGAVGR,HPRAB,2026-03-16T00:00:00,0.5
1752776,DAUGAVGR,HPRSL,2026-03-16T00:00:00,1015.1
1752824,DAUGAVGR,HATMN,2026-03-16T00:00:00,1.4
1752851,DAUGAVGR,HATMX,2026-03-16T00:00:00,1.7
1753158,DAUGAVGR,HATMX,2026-03-16T01:00:00,1.7
1753131,DAUGAVGR,HATMN,2026-03-16T01:00:00,1.4
1753109,DAUGAVGR,HRLH,2026-03-16T01:00:00,99
1753083,DAUGAVGR,HPRSL,2026-03-16T01:00:00,1015
1753057,DAUGAVGR,HPRAB,2026-03-16T01:00:00,0.2
1753034,DAUGAVGR,HTDRY,2026-03-16T01:00:00,1.55
1752961,DAUGAVGR,HWDMX,2026-03-16T01:00:00,353
1752951,DAUGAVGR,HWDAV,2026-03-16T01:00:00,338
